account,total_pnl,win_rate,avg_size_usd,trade_count,pnl_volatility,fear_trade_pct,greed_trade_pct,long_ratio,avg_fee_paid,weekend_trade_pct,profit_factor,cluster,cluster_label
0x513b8629fe877bb581bf244e326a047b249c4ff1,375332.53734131,0.3895,27373.685203333334,6000,723.5548665809905,0.9628333333333333,0.03716666666666667,0.4781666666666667,4.694851811281667,0.03716666666666667,3.9459080524345533,6,High-Volume Speculators
0x6d6a4b953f202f8df5bed40692e7fd865318264a,108361.0096770676,0.48905109489051096,779.8789416058394,822,508.12915138860933,0.6958637469586375,0.30413625304136255,0.4209245742092457,0.19173385028272508,0.30413625304136255,711.518981578352,1,Momentum Followers
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,424356.49019270996,0.4532627865961199,9561.075255731923,1134,2980.4573819729408,0.8218694885361552,0.1781305114638448,0.35537918871252205,1.286335866216931,0.1781305114638448,7.962912534914506,2,High-Volume Speculators
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,393401.77673884,0.28276877761413843,2179.4932474226803,1358,1584.5733171142388,0.6914580265095729,0.3085419734904271,0.43078055964653905,0.20709677478645067,0.3085419734904271,18.55888893004406,0,Disciplined Traders
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,359138.93932832,0.8394054537326777,2755.616032632991,8948,180.2848742532656,0.5459320518551631,0.45339740724184174,0.47809566383549396,0.2724277348770675,0.45339740724184174,8.138553774273936,5,Momentum Followers
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,14010.36119204,0.4510939510939511,3643.361287001287,1554,72.39346502182293,1.0,0.0,0.4420849420849421,0.49619166985842983,0.0,5.987369663233895,3,Contrarian Buyers
0x8170715b3b381dffb7062c0298972d4727a0a63b,195419.47464208,0.28622598502116575,2250.1390687072617,3071,434.344231415554,0.995115597525236,0.00488440247476392,0.32367307066102247,0.2879577352393357,0.00488440247476392,5.374968111024913,3,Contrarian Buyers
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,61220.27084386,0.3238146551724138,6292.94504849138,1856,329.70615148490174,0.9709051724137931,0.029094827586206896,0.6023706896551724,1.7788883567564655,0.029094827586206896,9.457592056881845,3,Contrarian Buyers
0x8477e447846c758f5a675856001ea72298fd9cb5,74213.96812353,0.3126783166904422,812.6480536733238,11216,77.31009178834562,0.4994650499286733,0.16084165477888732,0.42653352353780316,0.25825701216743935,0.16084165477888732,3.3444406245979037,0,Disciplined Traders
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,106981.96247374,0.3074179743223966,3302.609835948645,2804,157.79734303056208,0.7417974322396577,0.2582025677603424,0.6633380884450785,0.7902338303352354,0.2582025677603424,56.45138673815646,0,Disciplined Traders
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,87378.255733,0.3506859473489062,1307.2303841305154,13485,73.01918714729797,0.6877271041898405,0.31227289581015943,0.632406377456433,0.15700905917686317,0.31227289581015943,8.945270682520363,0,Disciplined Traders
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,72656.54626749,0.5731414868105515,2066.6892086330936,417,976.9792109271312,0.2278177458033573,0.6786570743405276,0.37410071942446044,0.4554868213669065,0.6786570743405276,5.050685288056059,5,Momentum Followers
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,29287.985040389998,0.41397849462365593,3233.528870967742,372,263.3066030032169,0.489247311827957,0.510752688172043,0.5833333333333334,1.0464506199193548,0.510752688172043,124.1887830130423,0,Disciplined Traders
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,21217.0861435536,0.3202247191011236,8330.193370786517,534,286.6339179585844,0.9831460674157303,0.016853932584269662,0.5692883895131086,1.0145048866037452,0.016853932584269662,6.194638796492108,3,Contrarian Buyers
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025104.09891418,0.36224843858431643,3879.316512144344,14410,1377.2388980515589,0.5121443442054129,0.3738376127689105,0.46120749479528106,1.097732625594726,0.30145732130464953,29.00946533321213,0,Disciplined Traders
0xb899e522b5715391ae1d4f137653e7906c5e2115,-6154.672893999999,0.42786275320380324,22504.555828854896,4838,335.7665209899782,1.0,0.0,0.48945845390657294,5.920457568210004,0.0,0.9445635471729342,6,High-Volume Speculators
0xbaaaf6571ab7d571043ff1e313a9609a10637864,931560.511926781,0.458329400660689,3210.7751864086836,21190,565.402419600081,1.0,0.0,0.5283152430391694,0.4056961186983955,0.0,288.5325500354602,3,Contrarian Buyers
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,333032.57589657,0.34786117836965297,7524.482457627119,2478,1510.966434215599,0.8922518159806295,0.10774818401937046,0.44511702986279256,1.6469254719249393,0.10774818401937046,2.4838897817828425,3,Contrarian Buyers
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,799158.65385644,0.4327749493622379,1862.8043345924345,36534,276.70548728634225,0.7294848634149012,0.2705151365850988,0.4286418131056003,0.32912697518913886,0.2705151365850988,3.7017703357978458,4,Disciplined Traders
